model,scope,state,cutoff,intended_retained_min,intended_retained_max,intended_total,intended_gate_unknown,family_retained_min,family_retained_max,family_total,family_gate_unknown,unrelated_retained_min,unrelated_retained_max,unrelated_total,unrelated_gate_unknown
qwen3.5:4b,all_crops,state_202,0.9999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_202,0.99999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_202,0.999999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_202,1.0,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.0,11,11,11,0,25,25,25,0,96,96,96,0
qwen3.5:4b,all_crops,state_303,0.01,11,11,11,0,25,25,25,0,96,96,96,0
qwen3.5:4b,all_crops,state_303,0.02,11,11,11,0,25,25,25,0,94,94,96,0
qwen3.5:4b,all_crops,state_303,0.03,11,11,11,0,25,25,25,0,91,91,96,0
qwen3.5:4b,all_crops,state_303,0.04,11,11,11,0,25,25,25,0,85,85,96,0
qwen3.5:4b,all_crops,state_303,0.05,11,11,11,0,25,25,25,0,76,76,96,0
qwen3.5:4b,all_crops,state_303,0.06,11,11,11,0,25,25,25,0,69,69,96,0
qwen3.5:4b,all_crops,state_303,0.07,11,11,11,0,25,25,25,0,66,66,96,0
qwen3.5:4b,all_crops,state_303,0.08,11,11,11,0,25,25,25,0,63,63,96,0
qwen3.5:4b,all_crops,state_303,0.09,11,11,11,0,25,25,25,0,60,60,96,0
qwen3.5:4b,all_crops,state_303,0.1,11,11,11,0,25,25,25,0,56,56,96,0
qwen3.5:4b,all_crops,state_303,0.11,11,11,11,0,25,25,25,0,51,51,96,0
qwen3.5:4b,all_crops,state_303,0.12,11,11,11,0,25,25,25,0,49,49,96,0
qwen3.5:4b,all_crops,state_303,0.13,11,11,11,0,25,25,25,0,46,46,96,0
qwen3.5:4b,all_crops,state_303,0.14,11,11,11,0,25,25,25,0,43,43,96,0
qwen3.5:4b,all_crops,state_303,0.15,11,11,11,0,25,25,25,0,40,40,96,0
qwen3.5:4b,all_crops,state_303,0.16,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:4b,all_crops,state_303,0.17,11,11,11,0,25,25,25,0,36,36,96,0
qwen3.5:4b,all_crops,state_303,0.18,11,11,11,0,25,25,25,0,34,34,96,0
qwen3.5:4b,all_crops,state_303,0.19,11,11,11,0,25,25,25,0,29,29,96,0
qwen3.5:4b,all_crops,state_303,0.2,11,11,11,0,25,25,25,0,28,28,96,0
qwen3.5:4b,all_crops,state_303,0.21,11,11,11,0,25,25,25,0,27,27,96,0
qwen3.5:4b,all_crops,state_303,0.22,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:4b,all_crops,state_303,0.23,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:4b,all_crops,state_303,0.24,11,11,11,0,25,25,25,0,24,24,96,0
qwen3.5:4b,all_crops,state_303,0.25,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:4b,all_crops,state_303,0.26,11,11,11,0,25,25,25,0,21,21,96,0
qwen3.5:4b,all_crops,state_303,0.27,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:4b,all_crops,state_303,0.28,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:4b,all_crops,state_303,0.29,11,11,11,0,25,25,25,0,19,19,96,0
qwen3.5:4b,all_crops,state_303,0.3,11,11,11,0,25,25,25,0,18,18,96,0
qwen3.5:4b,all_crops,state_303,0.31,11,11,11,0,25,25,25,0,18,18,96,0
qwen3.5:4b,all_crops,state_303,0.32,11,11,11,0,25,25,25,0,17,17,96,0
qwen3.5:4b,all_crops,state_303,0.33,11,11,11,0,25,25,25,0,17,17,96,0
qwen3.5:4b,all_crops,state_303,0.34,11,11,11,0,25,25,25,0,15,15,96,0
qwen3.5:4b,all_crops,state_303,0.35,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:4b,all_crops,state_303,0.36,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:4b,all_crops,state_303,0.37,11,11,11,0,25,25,25,0,14,14,96,0
qwen3.5:4b,all_crops,state_303,0.38,10,10,11,0,24,24,25,0,14,14,96,0
qwen3.5:4b,all_crops,state_303,0.39,10,10,11,0,23,23,25,0,14,14,96,0
qwen3.5:4b,all_crops,state_303,0.4,9,9,11,0,22,22,25,0,13,13,96,0
qwen3.5:4b,all_crops,state_303,0.41,9,9,11,0,22,22,25,0,13,13,96,0
qwen3.5:4b,all_crops,state_303,0.42,9,9,11,0,22,22,25,0,13,13,96,0
qwen3.5:4b,all_crops,state_303,0.43,9,9,11,0,22,22,25,0,11,11,96,0
qwen3.5:4b,all_crops,state_303,0.44,9,9,11,0,22,22,25,0,10,10,96,0
qwen3.5:4b,all_crops,state_303,0.45,9,9,11,0,22,22,25,0,10,10,96,0
qwen3.5:4b,all_crops,state_303,0.46,9,9,11,0,22,22,25,0,9,9,96,0
qwen3.5:4b,all_crops,state_303,0.47,9,9,11,0,22,22,25,0,9,9,96,0
qwen3.5:4b,all_crops,state_303,0.48,9,9,11,0,22,22,25,0,8,8,96,0
qwen3.5:4b,all_crops,state_303,0.49,9,9,11,0,22,22,25,0,7,7,96,0
qwen3.5:4b,all_crops,state_303,0.5,9,9,11,0,22,22,25,0,7,7,96,0
qwen3.5:4b,all_crops,state_303,0.51,9,9,11,0,22,22,25,0,5,5,96,0
qwen3.5:4b,all_crops,state_303,0.52,9,9,11,0,22,22,25,0,5,5,96,0
qwen3.5:4b,all_crops,state_303,0.53,9,9,11,0,22,22,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.54,9,9,11,0,21,21,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.55,9,9,11,0,21,21,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.56,9,9,11,0,21,21,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.57,9,9,11,0,21,21,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.58,9,9,11,0,21,21,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.59,9,9,11,0,21,21,25,0,4,4,96,0
qwen3.5:4b,all_crops,state_303,0.6,9,9,11,0,21,21,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.61,9,9,11,0,21,21,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.62,8,8,11,0,20,20,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.63,8,8,11,0,20,20,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.64,8,8,11,0,19,19,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.65,8,8,11,0,18,18,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.66,8,8,11,0,18,18,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.67,8,8,11,0,18,18,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.68,7,7,11,0,15,15,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.69,7,7,11,0,15,15,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.7,7,7,11,0,15,15,25,0,3,3,96,0
qwen3.5:4b,all_crops,state_303,0.71,6,6,11,0,13,13,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.72,6,6,11,0,12,12,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.73,5,5,11,0,11,11,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.74,5,5,11,0,11,11,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.75,5,5,11,0,11,11,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.76,5,5,11,0,11,11,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.77,5,5,11,0,10,10,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.78,5,5,11,0,9,9,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.79,5,5,11,0,9,9,25,0,2,2,96,0
qwen3.5:4b,all_crops,state_303,0.8,4,4,11,0,8,8,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.81,3,3,11,0,7,7,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.82,3,3,11,0,7,7,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.83,3,3,11,0,7,7,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.84,3,3,11,0,7,7,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.85,3,3,11,0,6,6,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.86,3,3,11,0,6,6,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.87,2,2,11,0,3,3,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.88,2,2,11,0,3,3,25,0,1,1,96,0
qwen3.5:4b,all_crops,state_303,0.89,1,1,11,0,2,2,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.9,1,1,11,0,2,2,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.91,1,1,11,0,1,1,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.92,1,1,11,0,1,1,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.93,1,1,11,0,1,1,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.94,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.95,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.96,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.97,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.98,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.99,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.995,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.9999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.99999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,0.999999,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,state_303,1.0,0,0,11,0,0,0,25,0,0,0,96,0
qwen3.5:4b,all_crops,all,0.0,44,44,44,0,100,100,100,0,384,384,384,0
qwen3.5:4b,all_crops,all,0.01,44,44,44,0,100,100,100,0,384,384,384,0
qwen3.5:4b,all_crops,all,0.02,44,44,44,0,100,100,100,0,373,373,384,0
qwen3.5:4b,all_crops,all,0.03,44,44,44,0,100,100,100,0,365,365,384,0
qwen3.5:4b,all_crops,all,0.04,44,44,44,0,100,100,100,0,352,352,384,0
qwen3.5:4b,all_crops,all,0.05,44,44,44,0,100,100,100,0,326,326,384,0
qwen3.5:4b,all_crops,all,0.06,44,44,44,0,100,100,100,0,308,308,384,0
qwen3.5:4b,all_crops,all,0.07,44,44,44,0,100,100,100,0,285,285,384,0
qwen3.5:4b,all_crops,all,0.08,44,44,44,0,100,100,100,0,259,259,384,0
qwen3.5:4b,all_crops,all,0.09,44,44,44,0,100,100,100,0,239,239,384,0
qwen3.5:4b,all_crops,all,0.1,44,44,44,0,100,100,100,0,226,226,384,0
qwen3.5:4b,all_crops,all,0.11,44,44,44,0,100,100,100,0,213,213,384,0
qwen3.5:4b,all_crops,all,0.12,44,44,44,0,100,100,100,0,202,202,384,0
qwen3.5:4b,all_crops,all,0.13,44,44,44,0,100,100,100,0,190,190,384,0
qwen3.5:4b,all_crops,all,0.14,44,44,44,0,100,100,100,0,174,174,384,0
qwen3.5:4b,all_crops,all,0.15,44,44,44,0,100,100,100,0,164,164,384,0
qwen3.5:4b,all_crops,all,0.16,44,44,44,0,100,100,100,0,156,156,384,0
qwen3.5:4b,all_crops,all,0.17,44,44,44,0,100,100,100,0,145,145,384,0
qwen3.5:4b,all_crops,all,0.18,44,44,44,0,100,100,100,0,137,137,384,0
qwen3.5:4b,all_crops,all,0.19,44,44,44,0,100,100,100,0,127,127,384,0
qwen3.5:4b,all_crops,all,0.2,44,44,44,0,100,100,100,0,116,116,384,0
qwen3.5:4b,all_crops,all,0.21,44,44,44,0,100,100,100,0,111,111,384,0
qwen3.5:4b,all_crops,all,0.22,44,44,44,0,100,100,100,0,106,106,384,0
qwen3.5:4b,all_crops,all,0.23,44,44,44,0,100,100,100,0,104,104,384,0
qwen3.5:4b,all_crops,all,0.24,44,44,44,0,100,100,100,0,98,98,384,0
qwen3.5:4b,all_crops,all,0.25,44,44,44,0,100,100,100,0,93,93,384,0
qwen3.5:4b,all_crops,all,0.26,44,44,44,0,100,100,100,0,85,85,384,0
qwen3.5:4b,all_crops,all,0.27,44,44,44,0,100,100,100,0,81,81,384,0
qwen3.5:4b,all_crops,all,0.28,44,44,44,0,100,100,100,0,78,78,384,0
qwen3.5:4b,all_crops,all,0.29,44,44,44,0,100,100,100,0,77,77,384,0
qwen3.5:4b,all_crops,all,0.3,44,44,44,0,100,100,100,0,71,71,384,0
qwen3.5:4b,all_crops,all,0.31,44,44,44,0,100,100,100,0,69,69,384,0
qwen3.5:4b,all_crops,all,0.32,44,44,44,0,99,99,100,0,65,65,384,0
qwen3.5:4b,all_crops,all,0.33,44,44,44,0,99,99,100,0,61,61,384,0
qwen3.5:4b,all_crops,all,0.34,44,44,44,0,99,99,100,0,57,57,384,0
qwen3.5:4b,all_crops,all,0.35,44,44,44,0,99,99,100,0,55,55,384,0
qwen3.5:4b,all_crops,all,0.36,44,44,44,0,98,98,100,0,52,52,384,0
qwen3.5:4b,all_crops,all,0.37,44,44,44,0,98,98,100,0,49,49,384,0
qwen3.5:4b,all_crops,all,0.38,43,43,44,0,97,97,100,0,46,46,384,0
qwen3.5:4b,all_crops,all,0.39,43,43,44,0,96,96,100,0,41,41,384,0
qwen3.5:4b,all_crops,all,0.4,42,42,44,0,95,95,100,0,38,38,384,0
qwen3.5:4b,all_crops,all,0.41,41,41,44,0,94,94,100,0,36,36,384,0
qwen3.5:4b,all_crops,all,0.42,41,41,44,0,94,94,100,0,36,36,384,0
qwen3.5:4b,all_crops,all,0.43,41,41,44,0,94,94,100,0,34,34,384,0
qwen3.5:4b,all_crops,all,0.44,41,41,44,0,94,94,100,0,32,32,384,0
qwen3.5:4b,all_crops,all,0.45,41,41,44,0,94,94,100,0,30,30,384,0
qwen3.5:4b,all_crops,all,0.46,41,41,44,0,94,94,100,0,28,28,384,0
qwen3.5:4b,all_crops,all,0.47,41,41,44,0,93,93,100,0,27,27,384,0
qwen3.5:4b,all_crops,all,0.48,41,41,44,0,93,93,100,0,25,25,384,0
qwen3.5:4b,all_crops,all,0.49,41,41,44,0,93,93,100,0,24,24,384,0
qwen3.5:4b,all_crops,all,0.5,40,40,44,0,91,91,100,0,24,24,384,0
qwen3.5:4b,all_crops,all,0.51,40,40,44,0,91,91,100,0,21,21,384,0
qwen3.5:4b,all_crops,all,0.52,40,40,44,0,90,90,100,0,21,21,384,0
qwen3.5:4b,all_crops,all,0.53,40,40,44,0,90,90,100,0,20,20,384,0
qwen3.5:4b,all_crops,all,0.54,40,40,44,0,89,89,100,0,20,20,384,0
qwen3.5:4b,all_crops,all,0.55,40,40,44,0,89,89,100,0,19,19,384,0
qwen3.5:4b,all_crops,all,0.56,40,40,44,0,89,89,100,0,18,18,384,0
qwen3.5:4b,all_crops,all,0.57,40,40,44,0,89,89,100,0,17,17,384,0
qwen3.5:4b,all_crops,all,0.58,40,40,44,0,89,89,100,0,15,15,384,0
qwen3.5:4b,all_crops,all,0.59,40,40,44,0,89,89,100,0,15,15,384,0
qwen3.5:4b,all_crops,all,0.6,39,39,44,0,88,88,100,0,14,14,384,0
qwen3.5:4b,all_crops,all,0.61,38,38,44,0,87,87,100,0,14,14,384,0
qwen3.5:4b,all_crops,all,0.62,36,36,44,0,85,85,100,0,13,13,384,0
qwen3.5:4b,all_crops,all,0.63,35,35,44,0,84,84,100,0,13,13,384,0
qwen3.5:4b,all_crops,all,0.64,35,35,44,0,81,81,100,0,13,13,384,0
qwen3.5:4b,all_crops,all,0.65,35,35,44,0,79,79,100,0,12,12,384,0
qwen3.5:4b,all_crops,all,0.66,33,33,44,0,77,77,100,0,11,11,384,0
qwen3.5:4b,all_crops,all,0.67,33,33,44,0,75,75,100,0,10,10,384,0
qwen3.5:4b,all_crops,all,0.68,31,31,44,0,70,70,100,0,9,9,384,0
qwen3.5:4b,all_crops,all,0.69,31,31,44,0,68,68,100,0,9,9,384,0
qwen3.5:4b,all_crops,all,0.7,29,29,44,0,64,64,100,0,8,8,384,0
qwen3.5:4b,all_crops,all,0.71,28,28,44,0,61,61,100,0,7,7,384,0
qwen3.5:4b,all_crops,all,0.72,28,28,44,0,59,59,100,0,7,7,384,0
qwen3.5:4b,all_crops,all,0.73,26,26,44,0,55,55,100,0,6,6,384,0
qwen3.5:4b,all_crops,all,0.74,24,24,44,0,52,52,100,0,5,5,384,0
qwen3.5:4b,all_crops,all,0.75,24,24,44,0,52,52,100,0,5,5,384,0
qwen3.5:4b,all_crops,all,0.76,23,23,44,0,50,50,100,0,5,5,384,0
qwen3.5:4b,all_crops,all,0.77,22,22,44,0,47,47,100,0,4,4,384,0
qwen3.5:4b,all_crops,all,0.78,21,21,44,0,44,44,100,0,4,4,384,0
qwen3.5:4b,all_crops,all,0.79,17,17,44,0,37,37,100,0,4,4,384,0
qwen3.5:4b,all_crops,all,0.8,15,15,44,0,34,34,100,0,2,2,384,0
qwen3.5:4b,all_crops,all,0.81,12,12,44,0,26,26,100,0,2,2,384,0
qwen3.5:4b,all_crops,all,0.82,11,11,44,0,25,25,100,0,2,2,384,0
qwen3.5:4b,all_crops,all,0.83,8,8,44,0,16,16,100,0,1,1,384,0
qwen3.5:4b,all_crops,all,0.84,8,8,44,0,15,15,100,0,1,1,384,0
qwen3.5:4b,all_crops,all,0.85,7,7,44,0,12,12,100,0,1,1,384,0
qwen3.5:4b,all_crops,all,0.86,6,6,44,0,10,10,100,0,1,1,384,0
qwen3.5:4b,all_crops,all,0.87,5,5,44,0,6,6,100,0,1,1,384,0
qwen3.5:4b,all_crops,all,0.88,4,4,44,0,5,5,100,0,1,1,384,0
qwen3.5:4b,all_crops,all,0.89,2,2,44,0,3,3,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.9,2,2,44,0,3,3,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.91,1,1,44,0,1,1,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.92,1,1,44,0,1,1,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.93,1,1,44,0,1,1,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.94,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.95,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.96,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.97,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.98,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.99,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.995,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.999,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.9999,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.99999,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,0.999999,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,all_crops,all,1.0,0,0,44,0,0,0,100,0,0,0,384,0
qwen3.5:4b,autonomous_depth_only,original,0.0,11,11,11,0,25,25,25,0,96,96,96,0
qwen3.5:4b,autonomous_depth_only,original,0.01,11,11,11,0,25,25,25,0,96,96,96,0
qwen3.5:4b,autonomous_depth_only,original,0.02,11,11,11,0,25,25,25,0,94,94,96,0
qwen3.5:4b,autonomous_depth_only,original,0.03,11,11,11,0,25,25,25,0,93,93,96,0
qwen3.5:4b,autonomous_depth_only,original,0.04,11,11,11,0,25,25,25,0,92,92,96,0
qwen3.5:4b,autonomous_depth_only,original,0.05,11,11,11,0,25,25,25,0,84,84,96,0
qwen3.5:4b,autonomous_depth_only,original,0.06,11,11,11,0,25,25,25,0,79,79,96,0
qwen3.5:4b,autonomous_depth_only,original,0.07,11,11,11,0,25,25,25,0,71,71,96,0
qwen3.5:4b,autonomous_depth_only,original,0.08,11,11,11,0,25,25,25,0,65,65,96,0
qwen3.5:4b,autonomous_depth_only,original,0.09,11,11,11,0,25,25,25,0,61,61,96,0
qwen3.5:4b,autonomous_depth_only,original,0.1,11,11,11,0,25,25,25,0,57,57,96,0
qwen3.5:4b,autonomous_depth_only,original,0.11,11,11,11,0,25,25,25,0,56,56,96,0
qwen3.5:4b,autonomous_depth_only,original,0.12,11,11,11,0,25,25,25,0,53,53,96,0
qwen3.5:4b,autonomous_depth_only,original,0.13,11,11,11,0,25,25,25,0,50,50,96,0
qwen3.5:4b,autonomous_depth_only,original,0.14,11,11,11,0,25,25,25,0,43,43,96,0
qwen3.5:4b,autonomous_depth_only,original,0.15,11,11,11,0,25,25,25,0,41,41,96,0
qwen3.5:4b,autonomous_depth_only,original,0.16,11,11,11,0,25,25,25,0,39,39,96,0
qwen3.5:4b,autonomous_depth_only,original,0.17,11,11,11,0,25,25,25,0,37,37,96,0
qwen3.5:4b,autonomous_depth_only,original,0.18,11,11,11,0,25,25,25,0,35,35,96,0
qwen3.5:4b,autonomous_depth_only,original,0.19,11,11,11,0,25,25,25,0,33,33,96,0
qwen3.5:4b,autonomous_depth_only,original,0.2,11,11,11,0,25,25,25,0,32,32,96,0
qwen3.5:4b,autonomous_depth_only,original,0.21,11,11,11,0,25,25,25,0,31,31,96,0
qwen3.5:4b,autonomous_depth_only,original,0.22,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:4b,autonomous_depth_only,original,0.23,11,11,11,0,25,25,25,0,30,30,96,0
qwen3.5:4b,autonomous_depth_only,original,0.24,11,11,11,0,25,25,25,0,28,28,96,0
qwen3.5:4b,autonomous_depth_only,original,0.25,11,11,11,0,25,25,25,0,28,28,96,0
qwen3.5:4b,autonomous_depth_only,original,0.26,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:4b,autonomous_depth_only,original,0.27,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:4b,autonomous_depth_only,original,0.28,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:4b,autonomous_depth_only,original,0.29,11,11,11,0,25,25,25,0,25,25,96,0
qwen3.5:4b,autonomous_depth_only,original,0.3,11,11,11,0,25,25,25,0,23,23,96,0
qwen3.5:4b,autonomous_depth_only,original,0.31,11,11,11,0,25,25,25,0,22,22,96,0
qwen3.5:4b,autonomous_depth_only,original,0.32,11,11,11,0,25,25,25,0,20,20,96,0
qwen3.5:4b,autonomous_depth_only,original,0.33,11,11,11,0,25,25,25,0,17,17,96,0
qwen3.5:4b,autonomous_depth_only,original,0.34,11,11,11,0,25,25,25,0,16,16,96,0
qwen3.5:4b,autonomous_depth_only,original,0.35,11,11,11,0,25,25,25,0,15,15,96,0
qwen3.5:4b,autonomous_depth_only,original,0.36,11,11,11,0,24,24,25,0,14,14,96,0
qwen3.5:4b,autonomous_depth_only,original,0.37,11,11,11,0,24,24,25,0,14,14,96,0
qwen3.5:4b,autonomous_depth_only,original,0.38,11,11,11,0,24,24,25,0,12,12,96,0
qwen3.5:4b,autonomous_depth_only,original,0.39,11,11,11,0,24,24,25,0,10,10,96,0
qwen3.5:4b,autonomous_depth_only,original,0.4,11,11,11,0,24,24,25,0,10,10,96,0
qwen3.5:4b,autonomous_depth_only,original,0.41,10,10,11,0,23,23,25,0,8,8,96,0
qwen3.5:4b,autonomous_depth_only,original,0.42,10,10,11,0,23,23,25,0,8,8,96,0
qwen3.5:4b,autonomous_depth_only,original,0.43,10,10,11,0,23,23,25,0,8,8,96,0
qwen3.5:4b,autonomous_depth_only,original,0.44,10,10,11,0,23,23,25,0,8,8,96,0
qwen3.5:4b,autonomous_depth_only,original,0.45,10,10,11,0,23,23,25,0,6,6,96,0
qwen3.5:4b,autonomous_depth_only,original,0.46,10,10,11,0,23,23,25,0,5,5,96,0
qwen3.5:4b,autonomous_depth_only,original,0.47,10,10,11,0,22,22,25,0,5,5,96,0
qwen3.5:4b,autonomous_depth_only,original,0.48,10,10,11,0,22,22,25,0,5,5,96,0
qwen3.5:4b,autonomous_depth_only,original,0.49,10,10,11,0,22,22,25,0,5,5,96,0
qwen3.5:4b,autonomous_depth_only,original,0.5,9,9,11,0,20,20,25,0,5,5,96,0
qwen3.5:4b,autonomous_depth_only,original,0.51,9,9,11,0,20,20,25,0,4,4,96,0
qwen3.5:4b,autonomous_depth_only,original,0.52,9,9,11,0,19,19,25,0,4,4,96,0
qwen3.5:4b,autonomous_depth_only,original,0.53,9,9,11,0,19,19,25,0,4,4,96,0
qwen3.5:4b,autonomous_depth_only,original,0.54,9,9,11,0,19,19,25,0,4,4,96,0
qwen3.5:4b,autonomous_depth_only,original,0.55,9,9,11,0,19,19,25,0,4,4,96,0
qwen3.5:4b,autonomous_depth_only,original,0.56,9,9,11,0,19,19,25,0,3,3,96,0
qwen3.5:4b,autonomous_depth_only,original,0.57,9,9,11,0,19,19,25,0,3,3,96,0
qwen3.5:4b,autonomous_depth_only,original,0.58,9,9,11,0,19,19,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.59,9,9,11,0,19,19,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.6,9,9,11,0,19,19,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.61,9,9,11,0,19,19,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.62,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.63,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.64,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.65,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.66,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.67,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.68,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.69,8,8,11,0,18,18,25,0,2,2,96,0
qwen3.5:4b,autonomous_depth_only,original,0.7,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.71,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.72,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.73,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.74,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.75,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.76,7,7,11,0,17,17,25,0,1,1,96,0
qwen3.5:4b,autonomous_depth_only,original,0.77,7,7,11,0,16,16,25,0,0,0,96,0
