run,target_description,cad_id,object_id,observed_identity,ground_truth_pair,selected,fused_rank,visual_raw,visual_normalized,ransac_inlier_ratio,registration_fitness,observed_to_cad_rmse_m,inlier_rmse_m,correspondence_count,geometry_normalized,fused_score,scene_feature_cache_hit,crop_time_s,dino_batch_share_time_s,fpfh_feature_time_s,visual_comparison_time_s,geometric_matching_time_s,fusion_time_s,accounted_time_s
gray_gpu,red block,red_block,object_003,blue_block,False,True,1,0.512215901922731,0.7561079509613655,1.0,1.0,0.0020388602730521716,0.001976622701990864,131,1.0,0.8780539754806828,True,0.0,0.0,0.0,9.394399999962388e-05,0.004346286000000532,4.809000003547226e-06,0.004445039000003703
gray_gpu,red block,red_block,object_004,red_block,True,False,2,0.4712400843960206,0.7356200421980104,0.9701492537313433,1.0,0.0017094527039109566,0.0016491228869637913,134,1.0,0.8678100210990052,True,0.0,0.0,0.0,7.887799999650724e-05,0.00701991799999746,4.22300000479936e-06,0.007103018999998767
gray_gpu,red block,red_block,object_006,KET16_Square_16mm,False,False,3,0.3757784171292444,0.6878892085646222,0.8837209302325582,0.9069767441860465,0.004756719388529783,0.004057919343242371,39,0.9069767441860465,0.7974329763753343,True,0.0,0.0,0.0,7.756600000163871e-05,0.000833518000007416,3.7870000113571223e-06,0.0009148710000204119
gray_gpu,red block,red_block,object_002,Gear_Large,False,False,4,0.27343203587792986,0.6367160179389649,0.7692307692307693,0.8791208791208791,0.005246783493216061,0.004166066250552472,160,0.8791208791208791,0.757918448529922,True,0.0,0.0,0.0,7.633600000644947e-05,0.01249260399998775,6.279000004383306e-06,0.012575218999998583
gray_gpu,red block,red_block,object_005,Gear_Medium,False,False,5,0.04300073957929349,0.5215003697896468,0.8305084745762712,0.847457627118644,0.005487365787736763,0.003914081249347154,100,0.847457627118644,0.6844789984541454,True,0.0,0.0,0.0,8.131299999547537e-05,0.004937280000007149,3.954000007411196e-06,0.005022547000010036
gray_gpu,red block,red_block,object_001,pulley,False,False,6,0.2871321913551774,0.6435660956775887,0.2733333333333333,0.36,0.016457232791305235,0.004110378109548953,54,0.36,0.5017830478387943,True,0.0,0.0,0.0,0.0001379790000015646,0.008057895999996845,1.7706999997813e-05,0.008213581999996222
gray_gpu,blue block,blue_block,object_003,blue_block,True,True,1,0.512215901922731,0.7561079509613655,1.0,1.0,0.0020388602730521716,0.001976622701990864,131,1.0,0.8780539754806828,True,0.0,0.0,0.0,0.00011610699999664575,0.0048488569999989295,4.910000001245862e-06,0.004969873999996821
gray_gpu,blue block,blue_block,object_004,red_block,False,False,2,0.4712400843960206,0.7356200421980104,0.9701492537313433,1.0,0.0017094527039109566,0.0016491228869637913,134,1.0,0.8678100210990052,True,0.0,0.0,0.0,9.738100000333816e-05,0.006563941999999656,1.7556000003082772e-05,0.006678879000006077
gray_gpu,blue block,blue_block,object_006,KET16_Square_16mm,False,False,3,0.3757784171292444,0.6878892085646222,0.8837209302325582,0.9069767441860465,0.004756719388529783,0.004057919343242371,39,0.9069767441860465,0.7974329763753343,True,0.0,0.0,0.0,6.500900001071841e-05,0.0009056840000027933,4.0959999978440464e-06,0.0009747890000113557
gray_gpu,blue block,blue_block,object_002,Gear_Large,False,False,4,0.27343203587792986,0.6367160179389649,0.7692307692307693,0.8791208791208791,0.005246783493216061,0.004166066250552472,160,0.8791208791208791,0.757918448529922,True,0.0,0.0,0.0,9.079400000189253e-05,0.011749684999998067,7.930000009537252e-06,0.011848409000009497
gray_gpu,blue block,blue_block,object_005,Gear_Medium,False,False,5,0.04300073957929349,0.5215003697896468,0.8305084745762712,0.847457627118644,0.005487365787736763,0.003914081249347154,100,0.847457627118644,0.6844789984541454,True,0.0,0.0,0.0,7.197400000791276e-05,0.004801944000007552,4.036999996515078e-06,0.00487795500001198
gray_gpu,blue block,blue_block,object_001,pulley,False,False,6,0.2871321913551774,0.6435660956775887,0.2733333333333333,0.36,0.016457232791305235,0.004110378109548953,54,0.36,0.5017830478387943,True,0.0,0.0,0.0,0.00013454700000181674,0.00811227300000894,2.3877999993260346e-05,0.008270698000004018
colored_cpu,large white gear,Gear_Large,object_002,Gear_Large,True,True,1,0.7397954277717138,0.8698977138858569,0.7252747252747253,0.9945054945054945,0.003252540304541999,0.0029708623623326685,181,0.9945054945054945,0.9322016041956758,False,7.662999999880071e-06,0.10982856450000018,0.005927300999999829,0.00021420900000101994,0.011155821999999205,1.04600000003785e-05,0.12714401950000048
colored_cpu,large white gear,Gear_Large,object_005,Gear_Medium,False,False,2,0.5653334125808861,0.7826667062904431,1.0,1.0,0.003479450162197766,0.003341949790051596,118,1.0,0.8913333531452216,False,5.078999999241773e-06,0.10982856450000018,0.004182304000000414,7.005800000037254e-05,0.01275746199999972,4.578999998727795e-06,0.12684804649999865
colored_cpu,large white gear,Gear_Large,object_006,KET16_Square_16mm,False,False,3,0.38552474171653855,0.6927623708582693,1.0,1.0,0.0025112651404345645,0.0021104475557683577,43,1.0,0.8463811854291347,False,4.629000001088457e-06,0.10982856450000018,0.002092885999999794,8.932199999911461e-05,0.0013413110000008999,3.848000000417073e-06,0.1133605605000015
colored_cpu,large white gear,Gear_Large,object_003,blue_block,False,False,4,0.5161817680352041,0.758090884017602,0.816793893129771,0.8473282442748091,0.005150449813265441,0.0031221680989103164,111,0.8473282442748091,0.8027095641462056,False,4.652999999521512e-06,0.10982856450000018,0.0041433420000007715,8.767899999995166e-05,0.00653016500000092,6.356000000096174e-06,0.12060075950000144
colored_cpu,large white gear,Gear_Large,object_004,red_block,False,False,5,0.4599814495805754,0.7299907247902877,0.8283582089552238,0.835820895522388,0.005306044756848973,0.002399752772352703,112,0.835820895522388,0.7829058101563379,False,4.479999999418283e-06,0.10982856450000018,0.006331776999999761,8.549899999898969e-05,0.008554423999999727,4.462999999788053e-06,0.12480920749999787
colored_cpu,large white gear,Gear_Large,object_001,pulley,False,False,6,0.5786285401695852,0.7893142700847926,0.0,0.0,,,0,0.0,0.3946571350423963,False,1.0546000000388744e-05,0.10982856450000018,0.007449388999999584,0.000139173999999187,0.006608814999999879,2.6242000000564758e-05,0.12406273049999979
colored_cpu,medium white gear,Gear_Medium,object_005,Gear_Medium,True,True,1,0.5707030047198999,0.78535150235995,1.0,1.0,0.0024826140986729324,0.002243014346867005,118,1.0,0.892675751179975,True,0.0,0.0,0.0,7.530899999963481e-05,0.0033320650000003837,3.961999999191335e-06,0.00341133599999921
colored_cpu,medium white gear,Gear_Medium,object_006,KET16_Square_16mm,False,False,2,0.37182757262130356,0.6859137863106518,1.0,1.0,0.0032228068778415945,0.0028933332891349457,43,1.0,0.842956893155326,True,0.0,0.0,0.0,6.478599999937273e-05,0.0008227689999991128,5.268000000668849e-06,0.0008928229999991544
colored_cpu,medium white gear,Gear_Medium,object_004,red_block,False,False,3,0.47508062919497973,0.7375403145974899,0.7089552238805971,0.9477611940298507,0.004209120431022157,0.0036075333320506288,127,0.9477611940298507,0.8426507543136703,True,0.0,0.0,0.0,6.014699999923323e-05,0.011504565999999272,4.005999999279197e-06,0.011568718999997785
colored_cpu,medium white gear,Gear_Medium,object_003,blue_block,False,False,4,0.5280224625023718,0.764011231251186,0.648854961832061,0.9007633587786259,0.0048012550115194095,0.0034260103797110614,118,0.9007633587786259,0.8323872950149059,True,0.0,0.0,0.0,8.806599999999776e-05,0.0027568310000010143,4.429999998833978e-06,0.002849326999999846
