condition,model,scope,state,target_family,threshold,family_total,family_retained_lower,family_retained_upper,family_rate_lower,family_rate_upper,unrelated_total,unrelated_retained_lower,unrelated_retained_upper,unrelated_rate_lower,unrelated_rate_upper,own_total,own_retained_lower,own_retained_upper,own_rate_lower,own_rate_upper
family_ablation,qwen3.5:4b,all_crops,original,all,0.8,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:4b,all_crops,original,all,0.9,25,12,12,0.48,0.48,96,0,0,0.0,0.0,11,4,4,0.36363636363636365,0.36363636363636365
family_ablation,qwen3.5:4b,all_crops,original,all,0.95,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.97,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.98,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.99,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,original,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.4,25,23,23,0.92,0.92,96,14,14,0.14583333333333334,0.14583333333333334,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.5,25,23,23,0.92,0.92,96,7,7,0.07291666666666667,0.07291666666666667,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.6,25,23,23,0.92,0.92,96,4,4,0.041666666666666664,0.041666666666666664,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.65,25,23,23,0.92,0.92,96,4,4,0.041666666666666664,0.041666666666666664,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.7,25,23,23,0.92,0.92,96,4,4,0.041666666666666664,0.041666666666666664,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.8,25,21,21,0.84,0.84,96,3,3,0.03125,0.03125,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.9,25,6,6,0.24,0.24,96,0,0,0.0,0.0,11,2,2,0.18181818181818182,0.18181818181818182
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.95,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.97,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.98,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.99,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_101,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.4,25,25,25,1.0,1.0,96,8,8,0.08333333333333333,0.08333333333333333,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.5,25,25,25,1.0,1.0,96,7,7,0.07291666666666667,0.07291666666666667,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.6,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.65,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.7,25,25,25,1.0,1.0,96,3,3,0.03125,0.03125,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.8,25,20,20,0.8,0.8,96,1,1,0.010416666666666666,0.010416666666666666,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.9,25,10,10,0.4,0.4,96,0,0,0.0,0.0,11,4,4,0.36363636363636365,0.36363636363636365
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.95,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.97,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.98,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.99,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_202,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.4,25,25,25,1.0,1.0,96,12,12,0.125,0.125,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.5,25,21,21,0.84,0.84,96,10,10,0.10416666666666667,0.10416666666666667,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.6,25,21,21,0.84,0.84,96,9,9,0.09375,0.09375,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.65,25,21,21,0.84,0.84,96,9,9,0.09375,0.09375,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.7,25,21,21,0.84,0.84,96,5,5,0.052083333333333336,0.052083333333333336,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.8,25,20,20,0.8,0.8,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.9,25,15,15,0.6,0.6,96,0,0,0.0,0.0,11,5,5,0.45454545454545453,0.45454545454545453
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.95,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.97,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.98,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.99,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,state_303,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.4,100,98,98,0.98,0.98,384,45,45,0.1171875,0.1171875,44,43,43,0.9772727272727273,0.9772727272727273
family_ablation,qwen3.5:4b,all_crops,all,all,0.5,100,94,94,0.94,0.94,384,31,31,0.08072916666666667,0.08072916666666667,44,41,41,0.9318181818181818,0.9318181818181818
family_ablation,qwen3.5:4b,all_crops,all,all,0.6,100,94,94,0.94,0.94,384,25,25,0.06510416666666667,0.06510416666666667,44,41,41,0.9318181818181818,0.9318181818181818
family_ablation,qwen3.5:4b,all_crops,all,all,0.65,100,94,94,0.94,0.94,384,24,24,0.0625,0.0625,44,41,41,0.9318181818181818,0.9318181818181818
family_ablation,qwen3.5:4b,all_crops,all,all,0.7,100,92,92,0.92,0.92,384,17,17,0.044270833333333336,0.044270833333333336,44,40,40,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,all_crops,all,all,0.8,100,79,79,0.79,0.79,384,6,6,0.015625,0.015625,44,34,34,0.7727272727272727,0.7727272727272727
family_ablation,qwen3.5:4b,all_crops,all,all,0.9,100,43,43,0.43,0.43,384,0,0,0.0,0.0,44,15,15,0.3409090909090909,0.3409090909090909
family_ablation,qwen3.5:4b,all_crops,all,all,0.95,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.97,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.98,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.99,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.995,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.9999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.99999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,all_crops,all,all,0.999999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.4,25,25,25,1.0,1.0,96,11,11,0.11458333333333333,0.11458333333333333,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.5,25,25,25,1.0,1.0,96,7,7,0.07291666666666667,0.07291666666666667,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.6,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.65,25,25,25,1.0,1.0,96,5,5,0.052083333333333336,0.052083333333333336,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.7,25,23,23,0.92,0.92,96,5,5,0.052083333333333336,0.052083333333333336,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.8,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.9,25,12,12,0.48,0.48,96,0,0,0.0,0.0,11,4,4,0.36363636363636365,0.36363636363636365
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.95,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.97,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.98,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.99,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,original,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.4,24,22,22,0.9166666666666666,0.9166666666666666,86,13,13,0.1511627906976744,0.1511627906976744,10,9,9,0.9,0.9
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.5,24,22,22,0.9166666666666666,0.9166666666666666,86,6,6,0.06976744186046512,0.06976744186046512,10,9,9,0.9,0.9
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.6,24,22,22,0.9166666666666666,0.9166666666666666,86,3,3,0.03488372093023256,0.03488372093023256,10,9,9,0.9,0.9
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.65,24,22,22,0.9166666666666666,0.9166666666666666,86,3,3,0.03488372093023256,0.03488372093023256,10,9,9,0.9,0.9
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.7,24,22,22,0.9166666666666666,0.9166666666666666,86,3,3,0.03488372093023256,0.03488372093023256,10,9,9,0.9,0.9
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.8,24,20,20,0.8333333333333334,0.8333333333333334,86,3,3,0.03488372093023256,0.03488372093023256,10,8,8,0.8,0.8
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.9,24,6,6,0.25,0.25,86,0,0,0.0,0.0,10,2,2,0.2,0.2
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.95,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.97,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.98,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.99,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.995,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.9999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.99999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_101,all,0.999999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.4,25,25,25,1.0,1.0,96,8,8,0.08333333333333333,0.08333333333333333,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.5,25,25,25,1.0,1.0,96,7,7,0.07291666666666667,0.07291666666666667,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.6,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.65,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.7,25,25,25,1.0,1.0,96,3,3,0.03125,0.03125,11,11,11,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.8,25,20,20,0.8,0.8,96,1,1,0.010416666666666666,0.010416666666666666,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.9,25,10,10,0.4,0.4,96,0,0,0.0,0.0,11,4,4,0.36363636363636365,0.36363636363636365
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.95,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.97,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.98,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.99,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_202,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.4,24,24,24,1.0,1.0,86,10,10,0.11627906976744186,0.11627906976744186,10,10,10,1.0,1.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.5,24,20,20,0.8333333333333334,0.8333333333333334,86,9,9,0.10465116279069768,0.10465116279069768,10,8,8,0.8,0.8
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.6,24,20,20,0.8333333333333334,0.8333333333333334,86,8,8,0.09302325581395349,0.09302325581395349,10,8,8,0.8,0.8
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.65,24,20,20,0.8333333333333334,0.8333333333333334,86,8,8,0.09302325581395349,0.09302325581395349,10,8,8,0.8,0.8
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.7,24,20,20,0.8333333333333334,0.8333333333333334,86,4,4,0.046511627906976744,0.046511627906976744,10,8,8,0.8,0.8
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.8,24,19,19,0.7916666666666666,0.7916666666666666,86,1,1,0.011627906976744186,0.011627906976744186,10,7,7,0.7,0.7
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.9,24,15,15,0.625,0.625,86,0,0,0.0,0.0,10,5,5,0.5,0.5
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.95,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.97,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.98,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.99,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.995,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.9999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.99999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,state_303,all,0.999999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.4,98,96,96,0.9795918367346939,0.9795918367346939,364,42,42,0.11538461538461539,0.11538461538461539,42,41,41,0.9761904761904762,0.9761904761904762
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.5,98,92,92,0.9387755102040817,0.9387755102040817,364,29,29,0.07967032967032966,0.07967032967032966,42,39,39,0.9285714285714286,0.9285714285714286
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.6,98,92,92,0.9387755102040817,0.9387755102040817,364,23,23,0.06318681318681318,0.06318681318681318,42,39,39,0.9285714285714286,0.9285714285714286
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.65,98,92,92,0.9387755102040817,0.9387755102040817,364,22,22,0.06043956043956044,0.06043956043956044,42,39,39,0.9285714285714286,0.9285714285714286
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.7,98,90,90,0.9183673469387755,0.9183673469387755,364,15,15,0.04120879120879121,0.04120879120879121,42,38,38,0.9047619047619048,0.9047619047619048
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.8,98,77,77,0.7857142857142857,0.7857142857142857,364,6,6,0.016483516483516484,0.016483516483516484,42,32,32,0.7619047619047619,0.7619047619047619
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.9,98,43,43,0.4387755102040816,0.4387755102040816,364,0,0,0.0,0.0,42,15,15,0.35714285714285715,0.35714285714285715
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.95,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.97,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.98,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.99,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.995,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.9999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.99999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:4b,autonomous_depth_only,all,all,0.999999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,original,all,0.4,25,25,25,1.0,1.0,96,33,33,0.34375,0.34375,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.5,25,25,25,1.0,1.0,96,33,33,0.34375,0.34375,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.6,25,25,25,1.0,1.0,96,33,33,0.34375,0.34375,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.65,25,25,25,1.0,1.0,96,31,31,0.3229166666666667,0.3229166666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.7,25,25,25,1.0,1.0,96,30,30,0.3125,0.3125,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.8,25,25,25,1.0,1.0,96,23,23,0.23958333333333334,0.23958333333333334,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.9,25,25,25,1.0,1.0,96,12,12,0.125,0.125,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.95,25,25,25,1.0,1.0,96,8,8,0.08333333333333333,0.08333333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,original,all,0.97,25,24,24,0.96,0.96,96,5,5,0.052083333333333336,0.052083333333333336,11,10,10,0.9090909090909091,0.9090909090909091
baseline,qwen3.5:9b,all_crops,original,all,0.98,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,7,7,0.6363636363636364,0.6363636363636364
baseline,qwen3.5:9b,all_crops,original,all,0.99,25,4,4,0.16,0.16,96,0,0,0.0,0.0,11,1,1,0.09090909090909091,0.09090909090909091
baseline,qwen3.5:9b,all_crops,original,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,original,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,original,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,original,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,original,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
