condition,model,scope,state,target_family,threshold,family_total,family_retained_lower,family_retained_upper,family_rate_lower,family_rate_upper,unrelated_total,unrelated_retained_lower,unrelated_retained_upper,unrelated_rate_lower,unrelated_rate_upper,own_total,own_retained_lower,own_retained_upper,own_rate_lower,own_rate_upper
baseline,qwen3.5:9b,all_crops,all,hex_nut,0.995,16,0,0,0.0,0.0,72,0,0,0.0,0.0,8,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,hex_nut,0.999,16,0,0,0.0,0.0,72,0,0,0.0,0.0,8,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,hex_nut,0.9999,16,0,0,0.0,0.0,72,0,0,0.0,0.0,8,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,hex_nut,0.99999,16,0,0,0.0,0.0,72,0,0,0.0,0.0,8,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,hex_nut,0.999999,16,0,0,0.0,0.0,72,0,0,0.0,0.0,8,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.4,36,36,36,1.0,1.0,96,78,78,0.8125,0.8125,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.5,36,36,36,1.0,1.0,96,73,73,0.7604166666666666,0.7604166666666666,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.6,36,36,36,1.0,1.0,96,70,70,0.7291666666666666,0.7291666666666666,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.65,36,36,36,1.0,1.0,96,65,65,0.6770833333333334,0.6770833333333334,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.7,36,36,36,1.0,1.0,96,58,58,0.6041666666666666,0.6041666666666666,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.8,36,36,36,1.0,1.0,96,45,45,0.46875,0.46875,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.9,36,36,36,1.0,1.0,96,17,17,0.17708333333333334,0.17708333333333334,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.95,36,36,36,1.0,1.0,96,0,0,0.0,0.0,12,12,12,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.97,36,33,33,0.9166666666666666,0.9166666666666666,96,0,0,0.0,0.0,12,11,11,0.9166666666666666,0.9166666666666666
baseline,qwen3.5:9b,all_crops,all,round_pin,0.98,36,25,25,0.6944444444444444,0.6944444444444444,96,0,0,0.0,0.0,12,9,9,0.75,0.75
baseline,qwen3.5:9b,all_crops,all,round_pin,0.99,36,1,1,0.027777777777777776,0.027777777777777776,96,0,0,0.0,0.0,12,1,1,0.08333333333333333,0.08333333333333333
baseline,qwen3.5:9b,all_crops,all,round_pin,0.995,36,0,0,0.0,0.0,96,0,0,0.0,0.0,12,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.999,36,0,0,0.0,0.0,96,0,0,0.0,0.0,12,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.9999,36,0,0,0.0,0.0,96,0,0,0.0,0.0,12,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.99999,36,0,0,0.0,0.0,96,0,0,0.0,0.0,12,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,round_pin,0.999999,36,0,0,0.0,0.0,96,0,0,0.0,0.0,12,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.4,4,4,4,1.0,1.0,40,16,16,0.4,0.4,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.5,4,4,4,1.0,1.0,40,16,16,0.4,0.4,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.6,4,4,4,1.0,1.0,40,16,16,0.4,0.4,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.65,4,4,4,1.0,1.0,40,16,16,0.4,0.4,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.7,4,4,4,1.0,1.0,40,16,16,0.4,0.4,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.8,4,4,4,1.0,1.0,40,12,12,0.3,0.3,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.9,4,4,4,1.0,1.0,40,8,8,0.2,0.2,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.95,4,4,4,1.0,1.0,40,8,8,0.2,0.2,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.97,4,4,4,1.0,1.0,40,5,5,0.125,0.125,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.98,4,3,3,0.75,0.75,40,3,3,0.075,0.075,4,3,3,0.75,0.75
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.99,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.995,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.9999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.99999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,Waterproof_Male,0.999999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.4,4,4,4,1.0,1.0,40,1,1,0.025,0.025,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.5,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.6,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.65,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.7,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.8,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.9,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.95,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.97,4,4,4,1.0,1.0,40,0,0,0.0,0.0,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.98,4,3,3,0.75,0.75,40,0,0,0.0,0.0,4,3,3,0.75,0.75
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.99,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.995,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.9999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.99999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,USB_Male,0.999999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.4,4,4,4,1.0,1.0,40,17,17,0.425,0.425,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.5,4,4,4,1.0,1.0,40,14,14,0.35,0.35,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.6,4,4,4,1.0,1.0,40,12,12,0.3,0.3,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.65,4,4,4,1.0,1.0,40,11,11,0.275,0.275,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.7,4,4,4,1.0,1.0,40,9,9,0.225,0.225,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.8,4,4,4,1.0,1.0,40,6,6,0.15,0.15,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.9,4,4,4,1.0,1.0,40,4,4,0.1,0.1,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.95,4,4,4,1.0,1.0,40,4,4,0.1,0.1,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.97,4,4,4,1.0,1.0,40,4,4,0.1,0.1,4,4,4,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.98,4,3,3,0.75,0.75,40,1,1,0.025,0.025,4,3,3,0.75,0.75
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.99,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.995,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.9999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.99999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,DSUB_Male,0.999999,4,0,0,0.0,0.0,40,0,0,0.0,0.0,4,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.4,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.5,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.6,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.65,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.7,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.8,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.9,9,9,9,1.0,1.0,24,6,6,0.25,0.25,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.95,9,9,9,1.0,1.0,24,5,5,0.20833333333333334,0.20833333333333334,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.97,9,9,9,1.0,1.0,24,3,3,0.125,0.125,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.98,9,6,6,0.6666666666666666,0.6666666666666666,24,0,0,0.0,0.0,3,2,2,0.6666666666666666,0.6666666666666666
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.99,9,4,4,0.4444444444444444,0.4444444444444444,24,0,0,0.0,0.0,3,1,1,0.3333333333333333,0.3333333333333333
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.995,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.9999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.99999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,gear,0.999999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.4,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.5,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.6,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.65,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.7,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.8,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.9,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.95,4,4,4,1.0,1.0,18,0,0,0.0,0.0,2,2,2,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.97,4,3,3,0.75,0.75,18,0,0,0.0,0.0,2,1,1,0.5,0.5
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.98,4,1,1,0.25,0.25,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.99,4,0,0,0.0,0.0,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.995,4,0,0,0.0,0.0,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.999,4,0,0,0.0,0.0,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.9999,4,0,0,0.0,0.0,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.99999,4,0,0,0.0,0.0,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,hex_nut,0.999999,4,0,0,0.0,0.0,18,0,0,0.0,0.0,2,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.4,9,9,9,1.0,1.0,24,21,21,0.875,0.875,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.5,9,9,9,1.0,1.0,24,21,21,0.875,0.875,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.6,9,9,9,1.0,1.0,24,21,21,0.875,0.875,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.65,9,9,9,1.0,1.0,24,19,19,0.7916666666666666,0.7916666666666666,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.7,9,9,9,1.0,1.0,24,18,18,0.75,0.75,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.8,9,9,9,1.0,1.0,24,13,13,0.5416666666666666,0.5416666666666666,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.9,9,9,9,1.0,1.0,24,3,3,0.125,0.125,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.95,9,9,9,1.0,1.0,24,0,0,0.0,0.0,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.97,9,9,9,1.0,1.0,24,0,0,0.0,0.0,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.98,9,9,9,1.0,1.0,24,0,0,0.0,0.0,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.99,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.995,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.9999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.99999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,round_pin,0.999999,9,0,0,0.0,0.0,24,0,0,0.0,0.0,3,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.4,1,1,1,1.0,1.0,10,4,4,0.4,0.4,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.5,1,1,1,1.0,1.0,10,4,4,0.4,0.4,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.6,1,1,1,1.0,1.0,10,4,4,0.4,0.4,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.65,1,1,1,1.0,1.0,10,4,4,0.4,0.4,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.7,1,1,1,1.0,1.0,10,4,4,0.4,0.4,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.8,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.9,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.95,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.97,1,1,1,1.0,1.0,10,1,1,0.1,0.1,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.98,1,1,1,1.0,1.0,10,1,1,0.1,0.1,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.99,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.995,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.9999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.99999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,Waterproof_Male,0.999999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.4,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.5,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.6,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.65,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.7,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.8,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.9,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.95,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.97,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.98,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.99,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.995,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.9999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.99999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,USB_Male,0.999999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.4,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.5,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.6,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.65,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.7,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.8,1,1,1,1.0,1.0,10,2,2,0.2,0.2,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.9,1,1,1,1.0,1.0,10,1,1,0.1,0.1,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.95,1,1,1,1.0,1.0,10,1,1,0.1,0.1,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.97,1,1,1,1.0,1.0,10,1,1,0.1,0.1,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.98,1,1,1,1.0,1.0,10,0,0,0.0,0.0,1,1,1,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.99,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.995,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.9999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.99999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,DSUB_Male,0.999999,1,0,0,0.0,0.0,10,0,0,0.0,0.0,1,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.4,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.5,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.6,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.65,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.7,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.8,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.9,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.95,9,9,9,1.0,1.0,21,6,6,0.2857142857142857,0.2857142857142857,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.97,9,8,8,0.8888888888888888,0.8888888888888888,21,3,3,0.14285714285714285,0.14285714285714285,3,3,3,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.98,9,6,6,0.6666666666666666,0.6666666666666666,21,0,0,0.0,0.0,3,2,2,0.6666666666666666,0.6666666666666666
baseline,qwen3.5:9b,autonomous_depth_only,state_101,gear,0.99,9,3,3,0.3333333333333333,0.3333333333333333,21,0,0,0.0,0.0,3,1,1,0.3333333333333333,0.3333333333333333
